name,type,start_time,duration,"ack","address","read","data"
"I2C","data",0.00200066,0.00003008,true,,,0x00
"I2C","stop",0.00204268,0.00000002,,,,
"I2C","start",0.00204632,0.00000002,,,,
"I2C","address",0.00204914,0.00003012,true,0x3F,false,
"I2C","data",0.002089,0.0000301,true,,,0xC0
"I2C","data",0.00212882,0.00003008,true,,,0x00
"I2C","stop",0.00217082,0.00000002,,,,
"I2C","start",0.00217448,0.00000002,,,,
"I2C","address",0.0021773,0.0000301,true,0x3F,false,
"I2C","data",0.00221714,0.0000301,true,,,0xC0
"I2C","data",0.00225696,0.00003008,true,,,0x00
"I2C","stop",0.00229898,0.00000002,,,,
"I2C","start",0.00230262,0.00000002,,,,
"I2C","address",0.00230544,0.00003012,true,0x3F,false,
"I2C","data",0.0023453,0.0000301,true,,,0xC0
"I2C","data",0.00238512,0.0000301,true,,,0x12
"I2C","stop",0.00242716,0.00000002,,,,
"I2C","start",0.00243082,0.00000002,,,,
"I2C","address",0.00243364,0.00003012,true,0x3F,false,
"I2C","data",0.0024735,0.00003008,true,,,0xC0
"I2C","data",0.0025133,0.00003014,true,,,0x1E
"I2C","stop",0.00255538,0.00000002,,,,
"I2C","start",0.00255904,0.00000002,,,,
"I2C","address",0.00256184,0.00003014,true,0x3F,false,
"I2C","data",0.00260172,0.00003008,true,,,0xC0
"I2C","data",0.00264152,0.00003014,true,,,0x1E
"I2C","stop",0.0026836,0.00000002,,,,
"I2C","start",0.00268726,0.00000002,,,,
"I2C","address",0.00269008,0.00003012,true,0x3F,false,
"I2C","data",0.00272994,0.0000301,true,,,0xC0
"I2C","data",0.00276978,0.00003014,true,,,0x1E
"I2C","stop",0.00281186,0.00000002,,,,
"I2C","start",0.0028155,0.00000002,,,,
"I2C","address",0.00281832,0.00003012,true,0x3F,false,
"I2C","data",0.00285818,0.0000301,true,,,0xC0
"I2C","data",0.00289802,0.0000301,true,,,0x06
"I2C","stop",0.00294006,0.00000002,,,,
"I2C","start",0.0029437,0.00000002,,,,
"I2C","address",0.00294652,0.00003012,true,0x3F,false,
"I2C","data",0.00298638,0.00003008,true,,,0xC0
"I2C","data",0.0030262,0.00003012,true,,,0x1C
"I2C","stop",0.00306826,0.00000002,,,,
"I2C","start",0.00307192,0.00000002,,,,
"I2C","address",0.00307474,0.00003012,true,0x3F,false,
"I2C","data",0.0031146,0.0000301,true,,,0xC0
"I2C","data",0.00315442,0.00003012,true,,,0x16
"I2C","stop",0.00319648,0.00000002,,,,
"I2C","start",0.00320014,0.00000002,,,,
"I2C","address",0.00320296,0.00003012,true,0x3F,false,
"I2C","data",0.00324282,0.0000301,true,,,0xC0
"I2C","data",0.00328264,0.00003012,true,,,0x1A
"I2C","stop",0.00332472,0.00000002,,,,
"I2C","start",0.00332836,0.00000002,,,,
"I2C","address",0.00333118,0.00003014,true,0x3F,false,
"I2C","data",0.00337106,0.0000301,true,,,0xC0
"I2C","data",0.00341088,0.00003012,true,,,0x0A
"I2C","stop",0.00345294,0.00000002,,,,
"I2C","start",0.00345658,0.00000002,,,,
"I2C","address",0.0034594,0.00003012,true,0x3F,false,
"I2C","data",0.00349926,0.0000301,true,,,0xC0
"I2C","data",0.0035391,0.00003006,true,,,0x00
"I2C","stop",0.0035811,0.00000002,,,,
"I2C","start",0.00358476,0.00000002,,,,
"I2C","address",0.00358758,0.00003012,true,0x3F,false,
"I2C","data",0.00362744,0.00003008,true,,,0xC0
"I2C","data",0.00366726,0.00003008,true,,,0x00
"I2C","stop",0.00370928,0.00000002,,,,
"I2C","start",0.00371292,0.00000002,,,,
"I2C","address",0.00371574,0.00003012,true,0x3F,false,
"I2C","data",0.00375562,0.00003008,true,,,0xC0
"I2C","data",0.00379542,0.00003008,true,,,0x00
"I2C","stop",0.00383742,0.00000002,,,,
"I2C","start",0.00384108,0.00000002,,,,
"I2C","address",0.0038439,0.00003012,true,0x3F,false,
"I2C","data",0.00388376,0.00003008,true,,,0xC0
"I2C","data",0.00392356,0.00003008,true,,,0x00
"I2C","stop",0.00396558,0.00000002,,,,
"I2C","start",0.00396922,0.00000002,,,,
"I2C","address",0.00397204,0.00003014,true,0x3F,false,
"I2C","data",0.00401192,0.00003008,true,,,0xC0
"I2C","data",0.00405174,0.00003008,true,,,0x00
"I2C","stop",0.00409376,0.00000002,,,,
"I2C","start",0.0040974,0.00000002,,,,
"I2C","address",0.00410022,0.00003012,true,0x3F,false,
"I2C","data",0.00414008,0.0000301,true,,,0xC0
"I2C","data",0.0041799,0.0000301,true,,,0x0A
"I2C","stop",0.00422194,0.00000002,,,,
"I2C","start",0.00422558,0.00000002,,,,
"I2C","address",0.0042284,0.00003014,true,0x3F,false,
"I2C","data",0.00426826,0.0000301,true,,,0xC0
"I2C","data",0.00430808,0.00003008,true,,,0x00
"I2C","stop",0.0043501,0.00000002,,,,
"I2C","start",0.00435374,0.00000002,,,,
"I2C","address",0.00435656,0.00003012,true,0x3F,false,
"I2C","data",0.00439642,0.00003008,true,,,0xC0
"I2C","data",0.00443624,0.00003008,true,,,0x00
"I2C","stop",0.00447826,0.00000002,,,,
"I2C","start",0.0044819,0.00000002,,,,
"I2C","address",0.00448472,0.00003012,true,0x3F,false,
"I2C","data",0.0045246,0.00003008,true,,,0xC0
"I2C","data",0.00456442,0.00003006,true,,,0x00
"I2C","stop",0.00460642,0.00000002,,,,
"I2C","start",0.00461006,0.00000002,,,,
"I2C","address",0.00461288,0.00003014,true,0x3F,false,
"I2C","data",0.00465276,0.0000301,true,,,0xC0
"I2C","data",0.00469258,0.00003008,true,,,0x00
"I2C","stop",0.0047346,0.00000002,,,,
"I2C","start",0.00473824,0.00000002,,,,
"I2C","address",0.00474108,0.00003012,true,0x3F,false,
"I2C","data",0.00478094,0.0000301,true,,,0xC0
"I2C","data",0.00482076,0.00003008,true,,,0x00
"I2C","stop",0.00486278,0.00000002,,,,
"I2C","start",0.00486642,0.00000002,,,,
"I2C","address",0.00486924,0.00003012,true,0x3F,false,
"I2C","data",0.0049091,0.0000301,true,,,0xC0
"I2C","data",0.00494892,0.00003008,true,,,0x00
"I2C","stop",0.00499096,0.00000002,,,,
"I2C","start",0.0049946,0.00000002,,,,
"I2C","address",0.00499742,0.00003012,true,0x3F,false,
"I2C","data",0.00503728,0.0000301,true,,,0xC0
"I2C","data",0.0050771,0.00003012,true,,,0x06
"I2C","stop",0.00511916,0.00000002,,,,
"I2C","start",0.0051228,0.00000002,,,,
"I2C","address",0.00512562,0.00003014,true,0x3F,false,
"I2C","data",0.0051655,0.0000301,true,,,0xC0
"I2C","data",0.00520534,0.00003012,true,,,0x0A
"I2C","stop",0.0052474,0.00000002,,,,
"I2C","start",0.00525104,0.00000002,,,,
"I2C","address",0.00525386,0.00003014,true,0x3F,false,
"I2C","data",0.00529374,0.0000301,true,,,0xC0
"I2C","data",0.00533356,0.00003014,true,,,0x1E
"I2C","stop",0.00537566,0.00000002,,,,
"I2C","start",0.0053793,0.00000002,,,,
"I2C","address",0.00538212,0.00003014,true,0x3F,false,
"I2C","data",0.005422,0.0000301,true,,,0xC0
"I2C","data",0.00546182,0.00003012,true,,,0x0A
"I2C","stop",0.0055039,0.00000002,,,,
"I2C","start",0.00550754,0.00000002,,,,
"I2C","address",0.00551036,0.00003014,true,0x3F,false,
"I2C","data",0.00555024,0.0000301,true,,,0xC0
"I2C","data",0.00559008,0.00003014,true,,,0x1E
"I2C","stop",0.00563216,0.00000002,,,,
"I2C","start",0.00563582,0.00000002,,,,
"I2C","address",0.00563864,0.00003012,true,0x3F,false,
"I2C","data",0.00567852,0.0000301,true,,,0xC0
"I2C","data",0.00571834,0.00003012,true,,,0x12
"I2C","stop",0.0057604,0.00000002,,,,
"I2C","start",0.00576404,0.00000002,,,,
"I2C","address",0.00576686,0.00003014,true,0x3F,false,
"I2C","data",0.00580674,0.0000301,true,,,0xC0
"I2C","data",0.00584656,0.00003016,true,,,0x1E
"I2C","stop",0.00588866,0.00000002,,,,
"I2C","start",0.0058923,0.00000002,,,,
"I2C","address",0.00589512,0.00003014,true,0x3F,false,
"I2C","data",0.005935,0.0000301,true,,,0xC0
"I2C","data",0.00597484,0.00003012,true,,,0x0C
"I2C","stop",0.0060169,0.00000002,,,,
"I2C","start",0.00602054,0.00000002,,,,
"I2C","address",0.00602336,0.00003014,true,0x3F,false,
"I2C","data",0.00606324,0.0000301,true,,,0xC0
"I2C","data",0.00610308,0.00003008,true,,,0x00
"I2C","stop",0.0061451,0.00000002,,,,
"I2C","start",0.00614876,0.00000002,,,,
"I2C","address",0.00615158,0.00003012,true,0x3F,false,
"I2C","data",0.00619144,0.0000301,true,,,0xC0
"I2C","data",0.00623126,0.00003008,true,,,0x00
"I2C","stop",0.00627328,0.00000002,,,,
"I2C","start",0.00627694,0.00000002,,,,
"I2C","address",0.00627974,0.00003014,true,0x3F,false,
"I2C","data",0.00631962,0.0000301,true,,,0xC0
"I2C","data",0.00635944,0.00003008,true,,,0x00
"I2C","stop",0.00640146,0.00000002,,,,
"I2C","start",0.0064051,0.00000002,,,,
"I2C","address",0.00640792,0.00003014,true,0x3F,false,
"I2C","data",0.0064478,0.0000301,true,,,0xC0
"I2C","data",0.00648762,0.00003008,true,,,0x00
"I2C","stop",0.00652964,0.00000002,,,,
"I2C","start",0.00653328,0.00000002,,,,
"I2C","address",0.0065361,0.00003014,true,0x3F,false,
"I2C","data",0.00657598,0.00003008,true,,,0xC0
"I2C","data",0.0066158,0.00003006,true,,,0x00
"I2C","stop",0.0066578,0.00000002,,,,
"I2C","start",0.00666146,0.00000002,,,,
"I2C","address",0.00666428,0.00003012,true,0x3F,false,
"I2C","data",0.00670414,0.0000301,true,,,0xC0
"I2C","data",0.00674396,0.00003008,true,,,0x00
"I2C","stop",0.00678598,0.00000002,,,,
"I2C","start",0.00678964,0.00000002,,,,
"I2C","address",0.00679246,0.00003012,true,0x3F,false,
"I2C","data",0.00683234,0.00003008,true,,,0xC0
"I2C","data",0.00687216,0.00003006,true,,,0x00
"I2C","stop",0.00691418,0.00000002,,,,
"I2C","start",0.00691782,0.00000002,,,,
"I2C","address",0.00692064,0.00003012,true,0x3F,false,
"I2C","data",0.0069605,0.0000301,true,,,0xC0
"I2C","data",0.00700032,0.00003008,true,,,0x00
"I2C","stop",0.00704234,0.00000002,,,,
"I2C","start",0.007046,0.00000002,,,,
"I2C","address",0.00704882,0.00003014,true,0x3F,false,
"I2C","data",0.0070887,0.0000301,true,,,0xC0
"I2C","data",0.00712852,0.00003008,true,,,0x00
"I2C","stop",0.00717056,0.00000002,,,,
"I2C","start",0.0071742,0.00000002,,,,
"I2C","address",0.00717702,0.00003012,true,0x3F,false,
"I2C","data",0.00721688,0.0000301,true,,,0xC0
"I2C","data",0.00725672,0.00003008,true,,,0x00
"I2C","stop",0.00729874,0.00000002,,,,
"I2C","start",0.00730238,0.00000002,,,,
"I2C","address",0.0073052,0.00003012,true,0x3F,false,
"I2C","data",0.00734506,0.0000301,true,,,0xC0
"I2C","data",0.0073849,0.00003008,true,,,0x00
"I2C","stop",0.00742692,0.00000002,,,,
"I2C","start",0.00743056,0.00000002,,,,
"I2C","address",0.0074334,0.00003012,true,0x3F,false,
"I2C","data",0.00747326,0.0000301,true,,,0xC0
"I2C","data",0.00751308,0.00003008,true,,,0x00
"I2C","stop",0.0075551,0.00000002,,,,
"I2C","start",0.00755874,0.00000002,,,,
"I2C","address",0.00756156,0.00003012,true,0x3F,false,
"I2C","data",0.00760142,0.0000301,true,,,0xC0
"I2C","data",0.00764126,0.00003008,true,,,0x00
"I2C","stop",0.00768328,0.00000002,,,,
"I2C","start",0.00768692,0.00000002,,,,
"I2C","address",0.00768974,0.00003014,true,0x3F,false,
"I2C","data",0.00772962,0.00003008,true,,,0xC0
"I2C","data",0.00776944,0.00003008,true,,,0x00
"I2C","stop",0.00781146,0.00000002,,,,
"I2C","start",0.0078151,0.00000002,,,,
"I2C","address",0.00781792,0.00003014,true,0x3F,false,
"I2C","data",0.0078578,0.00003008,true,,,0xC0
"I2C","data",0.00789762,0.00003008,true,,,0x00
"I2C","stop",0.00793964,0.00000002,,,,
"I2C","start",0.00794328,0.00000002,,,,
"I2C","address",0.0079461,0.00003014,true,0x3F,false,
"I2C","data",0.00798598,0.00003008,true,,,0xC0
"I2C","data",0.0080258,0.00003008,true,,,0x00
"I2C","stop",0.00806782,0.00000002,,,,
"I2C","start",0.00807146,0.00000002,,,,
"I2C","address",0.00807428,0.00003014,true,0x3F,false,
"I2C","data",0.00811416,0.00003008,true,,,0xC0
"I2C","data",0.00815398,0.00003008,true,,,0x00
"I2C","stop",0.008196,0.00000002,,,,
"I2C","start",0.00819964,0.00000002,,,,
"I2C","address",0.00820246,0.00003012,true,0x3F,false,
"I2C","data",0.00824234,0.00003008,true,,,0xC0
"I2C","data",0.00828214,0.00003008,true,,,0x00
"I2C","stop",0.00832418,0.00000002,,,,
"I2C","start",0.00832782,0.00000002,,,,
"I2C","address",0.00833064,0.00003012,true,0x3F,false,
"I2C","data",0.00837052,0.00003008,true,,,0xC0
"I2C","data",0.00841034,0.00003008,true,,,0x00
"I2C","stop",0.00845236,0.00000002,,,,
"I2C","start",0.02647512,0.00000002,,,,
"I2C","address",0.02647798,0.00003012,true,0x3F,false,
"I2C","data",0.02651784,0.00003008,true,,,0x80
"I2C","data",0.02655766,0.0000301,true,,,0xB0
"I2C","stop",0.0265997,0.00000002,,,,
"I2C","start",0.02660292,0.00000002,,,,
"I2C","address",0.02660578,0.00003012,true,0x3F,false,
"I2C","data",0.02664564,0.00003008,true,,,0x80
"I2C","data",0.02668544,0.00003008,true,,,0x10
"I2C","stop",0.02672746,0.00000002,,,,
"I2C","start",0.02673072,0.00000002,,,,
"I2C","address",0.02673358,0.00003012,true,0x3F,false,
"I2C","data",0.02677344,0.00003006,true,,,0x80
"I2C","data",0.02681322,0.00003008,true,,,0x00
"I2C","stop",0.02685524,0.00000002,,,,
"I2C","start",0.02685876,0.00000002,,,,
"I2C","address",0.02686162,0.00003012,true,0x3F,false,
"I2C","data",0.02690146,0.0000301,true,,,0xC0
"I2C","data",0.02694128,0.00003008,true,,,0x00
"I2C","stop",0.0269833,0.00000002,,,,
"I2C","start",0.02698694,0.00000002,,,,
"I2C","address",0.02698976,0.0000301,true,0x3F,false,
"I2C","data",0.0270296,0.0000301,true,,,0xC0
"I2C","data",0.02706942,0.00003006,true,,,0x00
"I2C","stop",0.02711142,0.00000002,,,,
"I2C","start",0.02711508,0.00000002,,,,
"I2C","address",0.02711788,0.00003012,true,0x3F,false,
"I2C","data",0.02715774,0.0000301,true,,,0xC0
"I2C","data",0.02719756,0.00003006,true,,,0x00
"I2C","stop",0.02723956,0.00000002,,,,
"I2C","start",0.0272432,0.00000002,,,,
"I2C","address",0.02724602,0.0000301,true,0x3F,false,
"I2C","data",0.02728586,0.00003008,true,,,0xC0
"I2C","data",0.02732568,0.00003006,true,,,0x00
"I2C","stop",0.02736768,0.00000002,,,,
"I2C","start",0.02737132,0.00000002,,,,
"I2C","address",0.02737414,0.0000301,true,0x3F,false,
"I2C","data",0.02741398,0.0000301,true,,,0xC0
"I2C","data",0.0274538,0.00003006,true,,,0x00
"I2C","stop",0.0274958,0.00000002,,,,
"I2C","start",0.02749944,0.00000002,,,,
"I2C","address",0.02750226,0.00003012,true,0x3F,false,
"I2C","data",0.02754212,0.00003008,true,,,0xC0
"I2C","data",0.02758192,0.00003008,true,,,0x00
"I2C","stop",0.02762392,0.00000002,,,,
"I2C","start",0.02762756,0.00000002,,,,
"I2C","address",0.02763038,0.00003012,true,0x3F,false,
"I2C","data",0.02767024,0.00003008,true,,,0xC0
"I2C","data",0.02771006,0.00003006,true,,,0x00
"I2C","stop",0.02775206,0.00000002,,,,
"I2C","start",0.0277557,0.00000002,,,,
"I2C","address",0.02775852,0.00003014,true,0x3F,false,
"I2C","data",0.0277984,0.00003008,true,,,0xC0
"I2C","data",0.0278382,0.00003008,true,,,0x00
"I2C","stop",0.02788022,0.00000002,,,,
"I2C","start",0.02788386,0.00000002,,,,
"I2C","address",0.02788668,0.00003012,true,0x3F,false,
"I2C","data",0.02792654,0.0000301,true,,,0xC0
"I2C","data",0.02796636,0.0000301,true,,,0x00
"I2C","stop",0.0280084,0.00000002,,,,
"I2C","start",0.02801204,0.00000002,,,,
"I2C","address",0.02801486,0.00003012,true,0x3F,false,
"I2C","data",0.02805472,0.00003008,true,,,0xC0
"I2C","data",0.02809454,0.00003006,true,,,0x00
"I2C","stop",0.02813654,0.00000002,,,,
"I2C","start",0.02814018,0.00000002,,,,
"I2C","address",0.028143,0.00003012,true,0x3F,false,
"I2C","data",0.02818286,0.0000301,true,,,0xC0
"I2C","data",0.02822268,0.00003006,true,,,0x00
"I2C","stop",0.02826468,0.00000002,,,,
"I2C","start",0.02826834,0.00000002,,,,
"I2C","address",0.02827116,0.0000301,true,0x3F,false,
"I2C","data",0.028311,0.0000301,true,,,0xC0
"I2C","data",0.02835082,0.00003008,true,,,0x00
"I2C","stop",0.02839284,0.00000002,,,,
"I2C","start",0.02839648,0.00000002,,,,
"I2C","address",0.0283993,0.00003012,true,0x3F,false,
"I2C","data",0.02843916,0.00003008,true,,,0xC0
"I2C","data",0.02847896,0.00003008,true,,,0x00
"I2C","stop",0.02852098,0.00000002,,,,
"I2C","start",0.02852462,0.00000002,,,,
"I2C","address",0.02852744,0.00003012,true,0x3F,false,
"I2C","data",0.0285673,0.00003008,true,,,0xC0
"I2C","data",0.02860712,0.00003006,true,,,0x00
"I2C","stop",0.02864912,0.00000002,,,,
"I2C","start",0.02865278,0.00000002,,,,
"I2C","address",0.02865558,0.00003014,true,0x3F,false,
"I2C","data",0.02869546,0.00003008,true,,,0xC0
"I2C","data",0.02873526,0.00003008,true,,,0x00
"I2C","stop",0.02877728,0.00000002,,,,
"I2C","start",0.02878092,0.00000002,,,,
"I2C","address",0.02878374,0.00003012,true,0x3F,false,
"I2C","data",0.0288236,0.00003008,true,,,0xC0
"I2C","data",0.0288634,0.00003008,true,,,0x00
"I2C","stop",0.02890542,0.00000002,,,,
"I2C","start",0.02890906,0.00000002,,,,
"I2C","address",0.02891188,0.00003012,true,0x3F,false,
"I2C","data",0.02895176,0.00003008,true,,,0xC0
"I2C","data",0.02899156,0.00003008,true,,,0x00
"I2C","stop",0.02903358,0.00000002,,,,
"I2C","start",0.02903722,0.00000002,,,,
"I2C","address",0.02904004,0.00003012,true,0x3F,false,
"I2C","data",0.0290799,0.0000301,true,,,0xC0
"I2C","data",0.02911972,0.00003008,true,,,0x00
"I2C","stop",0.02916174,0.00000002,,,,
"I2C","start",0.0291654,0.00000002,,,,
"I2C","address",0.0291682,0.00003014,true,0x3F,false,
"I2C","data",0.02920808,0.0000301,true,,,0xC0
"I2C","data",0.0292479,0.00003008,true,,,0x00
"I2C","stop",0.02928992,0.00000002,,,,
"I2C","start",0.02929356,0.00000002,,,,
"I2C","address",0.02929638,0.00003012,true,0x3F,false,
"I2C","data",0.02933624,0.00003008,true,,,0xC0
"I2C","data",0.02937606,0.00003006,true,,,0x00
"I2C","stop",0.02941806,0.00000002,,,,
"I2C","start",0.02942172,0.00000002,,,,
"I2C","address",0.02942454,0.0000301,true,0x3F,false,
"I2C","data",0.02946438,0.0000301,true,,,0xC0
"I2C","data",0.0295042,0.00003008,true,,,0x00
"I2C","stop",0.02954622,0.00000002,,,,
"I2C","start",0.02954986,0.00000002,,,,
"I2C","address",0.02955268,0.0000301,true,0x3F,false,
"I2C","data",0.02959252,0.00003008,true,,,0xC0
"I2C","data",0.02963234,0.00003006,true,,,0x00
"I2C","stop",0.02967436,0.00000002,,,,
"I2C","start",0.029678,0.00000002,,,,
"I2C","address",0.02968082,0.00003012,true,0x3F,false,
"I2C","data",0.02972068,0.00003008,true,,,0xC0
"I2C","data",0.0297605,0.00003006,true,,,0x00
"I2C","stop",0.0298025,0.00000002,,,,
"I2C","start",0.02980616,0.00000002,,,,
"I2C","address",0.02980898,0.00003012,true,0x3F,false,
"I2C","data",0.02984884,0.00003008,true,,,0xC0
"I2C","data",0.02988864,0.00003008,true,,,0x00
"I2C","stop",0.02993066,0.00000002,,,,
"I2C","start",0.0299343,0.00000002,,,,
"I2C","address",0.02993712,0.00003012,true,0x3F,false,
"I2C","data",0.02997698,0.00003008,true,,,0xC0
"I2C","data",0.0300168,0.00003012,true,,,0x1E
"I2C","stop",0.03005886,0.00000002,,,,
"I2C","start",0.0300625,0.00000002,,,,
"I2C","address",0.03006532,0.00003014,true,0x3F,false,
"I2C","data",0.0301052,0.00003008,true,,,0xC0
"I2C","data",0.030145,0.00003008,true,,,0x08
"I2C","stop",0.03018702,0.00000002,,,,
"I2C","start",0.03019066,0.00000002,,,,
"I2C","address",0.03019348,0.00003012,true,0x3F,false,
"I2C","data",0.03023334,0.0000301,true,,,0xC0
"I2C","data",0.03027316,0.00003008,true,,,0x00
"I2C","stop",0.03031518,0.00000002,,,,
"I2C","start",0.03031882,0.00000002,,,,
"I2C","address",0.03032164,0.00003012,true,0x3F,false,
"I2C","data",0.0303615,0.0000301,true,,,0xC0
"I2C","data",0.03040132,0.00003008,true,,,0x00
"I2C","stop",0.03044334,0.00000002,,,,
"I2C","start",0.03044698,0.00000002,,,,
"I2C","address",0.0304498,0.00003012,true,0x3F,false,
"I2C","data",0.03048966,0.0000301,true,,,0xC0
"I2C","data",0.03052948,0.00003006,true,,,0x00
"I2C","stop",0.03057148,0.00000002,,,,
"I2C","start",0.03057514,0.00000002,,,,
"I2C","address",0.03057796,0.00003012,true,0x3F,false,
"I2C","data",0.03061782,0.00003008,true,,,0xC0
"I2C","data",0.03065764,0.00003006,true,,,0x00
"I2C","stop",0.03069966,0.00000002,,,,
"I2C","start",0.0307033,0.00000002,,,,
"I2C","address",0.03070612,0.00003012,true,0x3F,false,
"I2C","data",0.03074598,0.00003008,true,,,0xC0
"I2C","data",0.03078578,0.00003008,true,,,0x00
"I2C","stop",0.0308278,0.00000002,,,,
"I2C","start",0.03083146,0.00000002,,,,
"I2C","address",0.03083428,0.00003012,true,0x3F,false,
"I2C","data",0.03087414,0.00003008,true,,,0xC0
"I2C","data",0.03091396,0.00003008,true,,,0x00
"I2C","stop",0.03095598,0.00000002,,,,
"I2C","start",0.03095962,0.00000002,,,,
"I2C","address",0.03096244,0.00003012,true,0x3F,false,
"I2C","data",0.0310023,0.0000301,true,,,0xC0
"I2C","data",0.03104212,0.00003008,true,,,0x00
"I2C","stop",0.03108414,0.00000002,,,,
"I2C","start",0.0310878,0.00000002,,,,
"I2C","address",0.0310906,0.00003014,true,0x3F,false,
"I2C","data",0.03113048,0.00003008,true,,,0xC0
"I2C","data",0.03117028,0.00003008,true,,,0x00
"I2C","stop",0.0312123,0.00000002,,,,
"I2C","start",0.03121594,0.00000002,,,,
"I2C","address",0.03121876,0.00003782,true,0x3F,false,
"I2C","data",0.03126632,0.00003008,true,,,0xC0
"I2C","data",0.03130612,0.00003008,true,,,0x00
"I2C","stop",0.03134814,0.00000002,,,,
"I2C","start",0.03135178,0.00000002,,,,
"I2C","address",0.0313546,0.00003012,true,0x3F,false,
"I2C","data",0.03139446,0.0000301,true,,,0xC0
"I2C","data",0.03143428,0.0000301,true,,,0x04
"I2C","stop",0.03147632,0.00000002,,,,
"I2C","start",0.03147996,0.00000002,,,,
"I2C","address",0.03148278,0.00003012,true,0x3F,false,
"I2C","data",0.03152266,0.00003008,true,,,0xC0
"I2C","data",0.03156248,0.00003012,true,,,0x1A
"I2C","stop",0.03160454,0.00000002,,,,
"I2C","start",0.03160818,0.00000002,,,,
"I2C","address",0.031611,0.00003012,true,0x3F,false,
"I2C","data",0.03165086,0.0000301,true,,,0xC0
"I2C","data",0.03169068,0.00003012,true,,,0x1C
"I2C","stop",0.03173274,0.00000002,,,,
"I2C","start",0.03173638,0.00000002,,,,
"I2C","address",0.0317392,0.00003012,true,0x3F,false,
